               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 304,            0.022727,           0.0092064,           0.0024291,             0.96392,              0.9576,             0.97515,             0.67244,            0.023647,           0.0061527,           0.0030866,           0.0040006,           0.0040006,           0.0040006
                 305,             0.02324,           0.0087091,           0.0021469,             0.96782,             0.96823,             0.97502,             0.67335,            0.023902,           0.0061898,           0.0029364,           0.0039808,           0.0039808,           0.0039808
                 306,              0.0238,           0.0087457,           0.0024788,             0.97049,             0.96828,             0.97495,             0.68554,            0.023324,           0.0061148,           0.0028753,            0.003961,            0.003961,            0.003961
                 307,            0.022226,           0.0081624,           0.0025145,             0.97288,             0.96846,             0.97436,              0.6703,            0.023161,           0.0061116,            0.002974,           0.0039412,           0.0039412,           0.0039412
                 308,            0.023123,           0.0086761,           0.0026397,             0.97169,             0.97105,             0.97529,             0.67877,            0.022826,           0.0060697,           0.0030565,           0.0039214,           0.0039214,           0.0039214
                 309,            0.021506,           0.0094182,           0.0025198,             0.96958,             0.96983,             0.97624,             0.68108,            0.022253,           0.0059827,           0.0030718,           0.0039016,           0.0039016,           0.0039016
                 310,            0.023626,            0.010163,            0.002325,             0.97217,             0.96877,             0.97624,             0.68765,            0.022582,           0.0059956,           0.0031004,           0.0038818,           0.0038818,           0.0038818
                 311,            0.022451,           0.0079707,           0.0023432,             0.97443,             0.96733,             0.97784,             0.69152,            0.022005,           0.0059867,           0.0034132,            0.003862,            0.003862,            0.003862
                 312,            0.022972,           0.0081723,           0.0026328,             0.96773,             0.95538,             0.97354,                0.69,            0.022622,           0.0059931,           0.0040379,           0.0038422,           0.0038422,           0.0038422
                 313,            0.022097,           0.0085818,            0.002288,             0.95729,             0.94261,             0.97131,             0.69553,            0.022179,           0.0059843,           0.0041294,           0.0038224,           0.0038224,           0.0038224
                 314,            0.022625,           0.0085779,           0.0022361,             0.95934,             0.94835,             0.96981,              0.6846,             0.02215,           0.0060117,           0.0039968,           0.0038026,           0.0038026,           0.0038026
                 315,            0.021811,           0.0083604,           0.0023835,               0.955,             0.94078,             0.97064,             0.67672,            0.022551,           0.0060584,           0.0038347,           0.0037828,           0.0037828,           0.0037828
                 316,             0.02264,           0.0081728,           0.0022688,             0.95316,             0.94774,             0.97389,             0.67632,            0.022551,           0.0060858,           0.0038624,            0.003763,            0.003763,            0.003763
                 317,            0.021828,           0.0087868,           0.0022782,             0.96097,             0.96693,             0.98243,              0.6866,            0.022696,           0.0061124,           0.0034685,           0.0037432,           0.0037432,           0.0037432
                 318,            0.023096,           0.0098038,           0.0022869,             0.96725,             0.96992,              0.9817,             0.69625,            0.021932,           0.0061213,           0.0031815,           0.0037234,           0.0037234,           0.0037234
                 319,            0.022529,           0.0080235,           0.0027181,             0.96947,             0.97048,              0.9828,             0.69441,            0.022055,           0.0062131,           0.0029144,           0.0037036,           0.0037036,           0.0037036
                 320,            0.022062,           0.0094555,           0.0025958,             0.97165,             0.96999,             0.98471,             0.69922,            0.022296,           0.0060955,           0.0027933,           0.0036838,           0.0036838,           0.0036838
                 321,            0.022193,           0.0085469,           0.0023809,             0.97528,             0.96962,              0.9861,             0.70137,             0.02212,            0.006031,           0.0028133,            0.003664,            0.003664,            0.003664
                 322,            0.022533,           0.0093589,           0.0022265,             0.96926,             0.97371,             0.98523,              0.7016,            0.022381,           0.0060278,           0.0029335,           0.0036442,           0.0036442,           0.0036442
                 323,             0.02253,           0.0082875,           0.0025396,             0.95484,             0.97384,             0.98509,             0.70776,            0.021813,           0.0059923,            0.003264,           0.0036244,           0.0036244,           0.0036244
                 324,            0.021184,            0.008473,           0.0022498,             0.96994,             0.95883,             0.98452,             0.70107,            0.021867,           0.0060238,           0.0029888,           0.0036046,           0.0036046,           0.0036046
                 325,            0.021075,           0.0082749,           0.0020635,             0.96899,             0.95834,             0.98199,             0.69385,             0.02257,           0.0061164,           0.0029621,           0.0035848,           0.0035848,           0.0035848
                 326,             0.02304,           0.0089303,           0.0028336,             0.96605,             0.97033,             0.98357,             0.70136,            0.022116,           0.0060117,           0.0028739,            0.003565,            0.003565,            0.003565
                 327,            0.021484,           0.0091129,           0.0021633,              0.9657,             0.96187,             0.98044,             0.68915,            0.022003,           0.0059778,           0.0027308,           0.0035452,           0.0035452,           0.0035452
                 328,              0.0213,           0.0086767,            0.002403,             0.96365,             0.96539,               0.981,             0.69086,            0.022241,           0.0059722,           0.0026412,           0.0035254,           0.0035254,           0.0035254
                 329,             0.02122,           0.0084877,           0.0017836,             0.96972,             0.97412,             0.97863,             0.69504,            0.022005,           0.0060093,           0.0025415,           0.0035056,           0.0035056,           0.0035056
                 330,            0.022185,           0.0079243,           0.0025851,             0.95433,             0.95905,             0.97423,             0.69224,            0.022263,           0.0060939,           0.0033894,           0.0034858,           0.0034858,           0.0034858
                 331,            0.022643,           0.0088168,           0.0024675,             0.96428,             0.97151,             0.97587,             0.66613,            0.023934,           0.0061406,           0.0024433,            0.003466,            0.003466,            0.003466
                 332,            0.022466,           0.0090037,           0.0030497,              0.9663,             0.97492,             0.97864,             0.68531,            0.023305,           0.0060318,           0.0022788,           0.0034462,           0.0034462,           0.0034462
                 333,            0.021341,           0.0082475,           0.0025907,             0.96413,             0.97308,             0.98107,             0.70775,            0.022014,           0.0058642,           0.0023122,           0.0034264,           0.0034264,           0.0034264
                 334,            0.021536,           0.0084286,           0.0022547,             0.96395,             0.97036,             0.98384,             0.69888,            0.022303,           0.0058424,           0.0023232,           0.0034066,           0.0034066,           0.0034066
                 335,            0.020137,           0.0084223,           0.0023955,             0.96314,             0.97014,             0.98252,             0.68719,            0.022823,           0.0059303,           0.0022635,           0.0033868,           0.0033868,           0.0033868
                 336,            0.021504,           0.0088243,           0.0025103,             0.96731,             0.97074,             0.98274,             0.69391,            0.022966,           0.0059448,           0.0022683,            0.003367,            0.003367,            0.003367
                 337,            0.022821,           0.0084159,           0.0024767,              0.9701,              0.9706,             0.97918,              0.6911,            0.022424,           0.0059448,           0.0022554,           0.0033472,           0.0033472,           0.0033472
                 338,            0.022448,           0.0090495,           0.0019908,             0.97164,             0.96962,             0.97713,             0.68867,            0.022089,           0.0059311,           0.0022573,           0.0033274,           0.0033274,           0.0033274
                 339,            0.021348,           0.0086545,           0.0026338,             0.97259,             0.96906,             0.97687,             0.69031,            0.022247,           0.0060197,           0.0022459,           0.0033076,           0.0033076,           0.0033076
                 340,            0.021745,           0.0087894,           0.0022135,             0.97526,             0.96541,             0.98139,             0.68702,            0.022753,           0.0060568,           0.0022988,           0.0032878,           0.0032878,           0.0032878
                 341,            0.021704,           0.0083686,           0.0023023,              0.9759,             0.96258,             0.98442,             0.69095,            0.023315,           0.0060576,           0.0025415,            0.003268,            0.003268,            0.003268
                 342,            0.021198,            0.008972,           0.0020505,             0.97484,             0.96476,             0.98581,             0.68595,            0.022729,           0.0060004,           0.0025964,           0.0032482,           0.0032482,           0.0032482
                 343,            0.020751,           0.0086935,           0.0021059,             0.97125,             0.96641,             0.98577,             0.68287,            0.023092,           0.0060681,           0.0025477,           0.0032284,           0.0032284,           0.0032284
                 344,            0.021593,           0.0083496,           0.0023662,             0.97132,             0.96537,             0.98503,             0.68555,            0.022555,           0.0060085,           0.0025415,           0.0032086,           0.0032086,           0.0032086
                 345,            0.020516,            0.009091,           0.0022927,             0.97001,             0.96577,             0.98404,             0.69298,             0.02159,           0.0059593,           0.0025463,           0.0031888,           0.0031888,           0.0031888
                 346,            0.021287,           0.0087637,           0.0021127,              0.9744,             0.96661,             0.98358,              0.6903,            0.022312,           0.0059553,           0.0025067,            0.003169,            0.003169,            0.003169
                 347,            0.020447,           0.0079853,           0.0019628,             0.97559,             0.96902,             0.98535,             0.69222,            0.021762,           0.0059408,           0.0025091,           0.0031492,           0.0031492,           0.0031492
                 348,            0.021869,           0.0088582,            0.002481,             0.97569,             0.96951,             0.98536,             0.70002,            0.021814,           0.0059295,           0.0024834,           0.0031294,           0.0031294,           0.0031294
                 349,            0.019889,            0.008729,           0.0021703,             0.97294,             0.96755,             0.98538,             0.68566,            0.022276,           0.0059617,           0.0026984,           0.0031096,           0.0031096,           0.0031096
                 350,            0.020941,           0.0086102,           0.0021719,                0.97,             0.96633,             0.98536,             0.69486,            0.022054,           0.0059819,           0.0026693,           0.0030898,           0.0030898,           0.0030898
                 351,            0.019829,           0.0090215,            0.002371,             0.96816,             0.96546,              0.9862,             0.67885,            0.022415,           0.0060866,            0.002552,             0.00307,             0.00307,             0.00307
                 352,            0.021405,           0.0081949,           0.0022109,             0.96654,             0.96097,             0.98644,             0.68678,            0.022074,           0.0060737,           0.0026865,           0.0030502,           0.0030502,           0.0030502
                 353,            0.021339,           0.0086193,           0.0022844,             0.96143,             0.95645,             0.98699,             0.68439,            0.022157,           0.0060391,           0.0027776,           0.0030304,           0.0030304,           0.0030304
                 354,            0.021345,           0.0085974,           0.0019499,             0.97318,             0.95614,             0.98099,             0.68705,            0.021861,           0.0060971,           0.0024281,           0.0030106,           0.0030106,           0.0030106
                 355,            0.021339,           0.0088972,           0.0023588,             0.96702,             0.96945,             0.98773,             0.68676,             0.02236,             0.00606,           0.0023842,           0.0029908,           0.0029908,           0.0029908
                 356,             0.02106,           0.0081776,           0.0023083,             0.96729,             0.96997,             0.98674,             0.68167,            0.022422,           0.0059601,           0.0023561,            0.002971,            0.002971,            0.002971
                 357,            0.021397,           0.0083871,           0.0021759,             0.97005,             0.96908,             0.98617,             0.68945,            0.022471,            0.005915,           0.0023623,           0.0029512,           0.0029512,           0.0029512
                 358,            0.020463,           0.0091096,           0.0017398,             0.97287,             0.96771,             0.98613,             0.70488,            0.021869,           0.0059512,           0.0024886,           0.0029314,           0.0029314,           0.0029314
                 359,            0.019877,           0.0078116,           0.0022418,             0.96479,             0.95817,             0.97914,             0.70181,            0.021453,           0.0059279,           0.0024796,           0.0029116,           0.0029116,           0.0029116
                 360,            0.020774,           0.0092182,            0.001912,             0.96366,             0.95815,             0.98377,             0.69144,            0.021689,           0.0059392,           0.0023766,           0.0028918,           0.0028918,           0.0028918
                 361,            0.019967,           0.0087695,           0.0017619,             0.97243,             0.96676,             0.98589,             0.69168,            0.021966,           0.0060342,           0.0023141,            0.002872,            0.002872,            0.002872
                 362,             0.02082,           0.0086206,           0.0021254,             0.97132,             0.96685,             0.98528,             0.69308,            0.022437,           0.0060504,           0.0024042,           0.0028522,           0.0028522,           0.0028522
                 363,             0.02018,            0.008623,           0.0020696,             0.97017,             0.96688,             0.98531,             0.69679,            0.022162,            0.006027,           0.0025148,           0.0028324,           0.0028324,           0.0028324
                 364,            0.021644,           0.0088261,           0.0025931,             0.96007,             0.95743,             0.98301,             0.70292,            0.021925,           0.0059561,           0.0024562,           0.0028126,           0.0028126,           0.0028126
                 365,            0.021255,           0.0088518,           0.0022354,             0.95981,             0.95945,             0.97962,             0.69626,            0.022054,           0.0059077,           0.0023551,           0.0027928,           0.0027928,           0.0027928
                 366,            0.021094,           0.0087614,           0.0018112,                0.97,             0.95517,             0.97992,              0.7062,            0.021436,           0.0058964,           0.0023317,            0.002773,            0.002773,            0.002773
                 367,            0.020693,           0.0083059,            0.002065,             0.95951,             0.96074,             0.97995,             0.69619,            0.021456,           0.0059029,           0.0023031,           0.0027532,           0.0027532,           0.0027532
                 368,            0.020406,           0.0085114,           0.0020941,             0.95816,             0.96097,             0.98056,              0.7018,            0.021413,           0.0059561,           0.0023093,           0.0027334,           0.0027334,           0.0027334
                 369,             0.02063,           0.0082779,            0.001881,             0.96519,             0.97021,             0.98597,             0.69536,            0.021389,           0.0060133,           0.0024729,           0.0027136,           0.0027136,           0.0027136
                 370,            0.021117,           0.0091118,           0.0020847,             0.95409,             0.96896,             0.98333,             0.69351,            0.022018,           0.0060995,           0.0032144,           0.0026938,           0.0026938,           0.0026938
                 371,            0.019932,            0.008844,           0.0020121,              0.9559,             0.96068,             0.97355,             0.69105,            0.022383,           0.0061406,           0.0036268,            0.002674,            0.002674,            0.002674
                 372,            0.021117,           0.0079204,           0.0033337,             0.96398,             0.97139,             0.97593,             0.68927,             0.02227,           0.0061245,           0.0026684,           0.0026542,           0.0026542,           0.0026542
                 373,            0.020144,           0.0077874,           0.0018634,             0.96921,             0.96856,             0.97653,             0.69297,            0.021861,           0.0060915,           0.0022802,           0.0026344,           0.0026344,           0.0026344
                 374,            0.019752,           0.0083025,            0.001787,             0.97038,             0.96635,             0.97744,             0.70479,            0.021638,           0.0059746,            0.002284,           0.0026146,           0.0026146,           0.0026146
                 375,            0.020372,               0.008,           0.0021035,             0.95591,             0.96077,             0.97219,             0.68747,            0.022455,           0.0060213,           0.0022817,           0.0025948,           0.0025948,           0.0025948
                 376,            0.020776,           0.0083089,           0.0023974,             0.96479,             0.96868,             0.98235,             0.68202,            0.022184,           0.0060052,            0.002316,            0.002575,            0.002575,            0.002575
                 377,            0.020329,           0.0087035,           0.0027263,             0.97364,             0.96006,             0.98303,             0.68891,            0.021913,           0.0059883,           0.0024548,           0.0025552,           0.0025552,           0.0025552
                 378,            0.021276,           0.0084177,           0.0020874,             0.97093,             0.96042,             0.98442,             0.69696,            0.021908,           0.0059577,            0.002512,           0.0025354,           0.0025354,           0.0025354
                 379,            0.020732,           0.0085998,            0.002284,             0.96834,             0.96125,              0.9858,             0.70161,            0.021821,           0.0059617,           0.0024238,           0.0025156,           0.0025156,           0.0025156
                 380,            0.019976,            0.009315,           0.0023147,             0.96811,             0.96178,              0.9858,             0.71425,            0.021704,           0.0059134,           0.0023336,           0.0024958,           0.0024958,           0.0024958
                 381,            0.021049,           0.0086165,           0.0021546,             0.96985,              0.9619,             0.98358,             0.69789,            0.021975,           0.0059569,            0.002264,            0.002476,            0.002476,            0.002476
                 382,            0.019903,           0.0079168,            0.002104,             0.97189,             0.96167,             0.97739,             0.69581,            0.022841,           0.0060141,           0.0022659,           0.0024562,           0.0024562,           0.0024562
                 383,            0.020684,           0.0085617,           0.0023661,             0.97046,             0.96512,             0.97769,             0.69842,            0.022322,           0.0060085,            0.002264,           0.0024364,           0.0024364,           0.0024364
                 384,            0.020731,           0.0089522,           0.0020958,             0.96976,             0.96653,             0.97899,             0.69665,             0.02173,           0.0059714,           0.0022831,           0.0024166,           0.0024166,           0.0024166
                 385,            0.019464,           0.0078267,           0.0020276,             0.97183,             0.96498,             0.98674,              0.7089,            0.021226,           0.0059617,           0.0023532,           0.0023968,           0.0023968,           0.0023968
                 386,            0.019721,           0.0081196,           0.0020341,             0.97535,             0.96237,             0.98674,             0.71186,            0.020965,             0.00594,           0.0023589,            0.002377,            0.002377,            0.002377
                 387,            0.020552,           0.0084936,           0.0023227,             0.97614,             0.96074,             0.98579,              0.7143,            0.021214,           0.0058924,           0.0023866,           0.0023572,           0.0023572,           0.0023572
                 388,            0.019923,           0.0085411,           0.0019928,             0.97478,             0.96187,             0.98583,             0.70743,              0.0212,           0.0059367,           0.0023794,           0.0023374,           0.0023374,           0.0023374
                 389,            0.019214,           0.0076533,           0.0019744,             0.97009,             0.96579,             0.98581,             0.70293,            0.021619,           0.0059553,           0.0023253,           0.0023176,           0.0023176,           0.0023176
                 390,             0.01903,           0.0083215,           0.0016992,             0.97038,             0.96452,             0.98583,              0.7092,            0.021103,            0.005915,           0.0023234,           0.0022978,           0.0022978,           0.0022978
                 391,            0.019447,           0.0087594,           0.0018573,             0.97218,             0.96294,             0.98586,             0.70245,            0.021781,           0.0059246,           0.0023761,            0.002278,            0.002278,            0.002278
                 392,            0.019876,           0.0078702,           0.0022177,             0.97127,             0.96322,             0.98352,             0.70129,            0.021496,           0.0058981,            0.002286,           0.0022582,           0.0022582,           0.0022582
                 393,            0.020344,           0.0085965,           0.0018131,             0.97369,             0.96129,             0.98402,             0.70173,            0.021798,           0.0058916,           0.0022252,           0.0022384,           0.0022384,           0.0022384
                 394,            0.020193,           0.0080618,           0.0018676,             0.97409,              0.9606,             0.98393,             0.69939,            0.021899,             0.00594,           0.0022266,           0.0022186,           0.0022186,           0.0022186
                 395,            0.019086,           0.0082373,           0.0017277,              0.9742,             0.95984,             0.98444,             0.69442,            0.022276,           0.0059899,            0.002342,           0.0021988,           0.0021988,           0.0021988
                 396,             0.02086,           0.0089755,           0.0021507,             0.97086,             0.95938,             0.98423,             0.69638,            0.022107,           0.0060101,             0.00243,            0.002179,            0.002179,            0.002179
                 397,            0.020274,            0.007981,           0.0018996,             0.96777,             0.96172,             0.98364,             0.69557,            0.021734,           0.0059802,           0.0023637,           0.0021592,           0.0021592,           0.0021592
                 398,            0.019512,           0.0083993,           0.0018888,             0.96929,             0.96746,             0.98506,             0.70424,             0.02174,           0.0059408,           0.0022867,           0.0021394,           0.0021394,           0.0021394
                 399,            0.019912,           0.0088182,           0.0019701,             0.97109,              0.9685,             0.98451,             0.71098,            0.021342,           0.0059029,           0.0022624,           0.0021196,           0.0021196,           0.0021196
                 400,            0.019848,           0.0083565,           0.0018972,             0.97287,             0.96799,             0.98432,             0.69994,            0.020965,           0.0059029,           0.0024192,           0.0020998,           0.0020998,           0.0020998
                 401,            0.019019,           0.0084728,           0.0015599,             0.96092,             0.96213,             0.98318,             0.69959,            0.021161,           0.0059657,           0.0031867,             0.00208,             0.00208,             0.00208
                 402,            0.019758,           0.0085534,           0.0017446,             0.96105,             0.95856,             0.98106,             0.69557,            0.020969,           0.0059915,           0.0035663,           0.0020602,           0.0020602,           0.0020602
                 403,            0.019795,           0.0077085,           0.0019637,             0.96162,             0.95941,             0.97716,             0.69735,            0.021205,           0.0060326,           0.0036135,           0.0020404,           0.0020404,           0.0020404
                 404,            0.019301,            0.008004,           0.0019819,             0.95869,             0.96098,              0.9757,             0.68708,            0.021709,           0.0060455,            0.003593,           0.0020206,           0.0020206,           0.0020206
                 405,            0.019426,           0.0086337,           0.0020182,             0.95844,             0.96211,              0.9764,             0.70907,            0.021167,           0.0060085,           0.0032253,           0.0020008,           0.0020008,           0.0020008
                 406,            0.019747,           0.0083445,           0.0018772,             0.96529,             0.96464,             0.97931,             0.70113,            0.021246,           0.0060197,           0.0029168,            0.001981,            0.001981,            0.001981
                 407,            0.019371,           0.0083704,           0.0018744,             0.96992,             0.96464,             0.98256,             0.71837,            0.021183,           0.0059956,           0.0025644,           0.0019612,           0.0019612,           0.0019612
                 408,            0.019155,           0.0087283,           0.0017831,             0.96942,             0.96464,             0.98456,             0.71593,            0.021128,           0.0059714,           0.0025506,           0.0019414,           0.0019414,           0.0019414
                 409,            0.018997,           0.0083282,           0.0019645,             0.96907,             0.96735,              0.9844,             0.72263,            0.021062,           0.0059045,           0.0026493,           0.0019216,           0.0019216,           0.0019216
                 410,            0.019069,           0.0079607,           0.0019226,             0.96151,              0.9659,             0.98013,             0.70871,            0.021179,           0.0058827,           0.0029354,           0.0019018,           0.0019018,           0.0019018
                 411,            0.019223,           0.0080537,           0.0018297,              0.9588,             0.96188,             0.97647,             0.70548,            0.021526,           0.0059069,            0.003356,            0.001882,            0.001882,            0.001882
                 412,            0.020629,           0.0084092,           0.0028907,             0.95831,             0.95873,             0.97164,              0.6985,            0.021416,           0.0058731,           0.0037079,           0.0018622,           0.0018622,           0.0018622
                 413,            0.019158,           0.0079982,           0.0018332,             0.95538,             0.95851,             0.97018,             0.69538,            0.022041,           0.0058787,           0.0040731,           0.0018424,           0.0018424,           0.0018424
                 414,            0.018658,            0.008267,           0.0016624,             0.95477,             0.95833,             0.97022,             0.70052,            0.021643,           0.0058811,           0.0040321,           0.0018226,           0.0018226,           0.0018226
                 415,            0.019226,           0.0078409,           0.0018619,             0.95532,             0.96015,             0.97159,             0.69268,            0.021635,           0.0059553,           0.0036402,           0.0018028,           0.0018028,           0.0018028
                 416,            0.018524,            0.007841,           0.0017264,             0.95653,             0.96516,             0.97772,              0.7095,             0.02144,           0.0059665,           0.0031109,            0.001783,            0.001783,            0.001783
                 417,            0.019166,           0.0083901,           0.0021613,             0.96348,             0.96885,             0.98239,             0.70465,            0.021267,           0.0059827,           0.0025911,           0.0017632,           0.0017632,           0.0017632
                 418,             0.01831,           0.0078717,           0.0015989,             0.96888,             0.96869,             0.98459,             0.70385,            0.021268,           0.0059682,           0.0024309,           0.0017434,           0.0017434,           0.0017434
                 419,            0.018276,           0.0077101,           0.0015312,             0.97053,              0.9681,             0.98518,              0.7096,            0.021173,           0.0059432,           0.0022206,           0.0017236,           0.0017236,           0.0017236
                 420,            0.019279,           0.0078488,           0.0020111,              0.9707,             0.96803,             0.98517,             0.70319,            0.021175,           0.0059174,           0.0021656,           0.0017038,           0.0017038,           0.0017038
                 421,              0.0192,           0.0082379,            0.002271,             0.97116,             0.96829,             0.98207,             0.69673,            0.021517,           0.0059875,           0.0021167,            0.001684,            0.001684,            0.001684
                 422,            0.019181,           0.0086179,           0.0018023,              0.9709,             0.96848,             0.98211,             0.70152,            0.021379,           0.0060149,           0.0020878,           0.0016642,           0.0016642,           0.0016642
                 423,            0.019365,           0.0074284,           0.0017471,             0.97099,             0.96864,              0.9816,             0.69541,            0.021281,           0.0060415,           0.0020797,           0.0016444,           0.0016444,           0.0016444
                 424,             0.01875,           0.0081038,           0.0013581,             0.97174,             0.96891,             0.98184,             0.70418,            0.021121,           0.0060173,           0.0020928,           0.0016246,           0.0016246,           0.0016246
                 425,            0.018526,           0.0084307,           0.0015036,             0.97182,             0.96795,             0.98076,             0.70232,            0.021493,           0.0060471,           0.0021527,           0.0016048,           0.0016048,           0.0016048
                 426,            0.018751,           0.0075786,            0.001628,             0.97172,             0.96791,             0.98056,             0.70324,            0.020968,           0.0060326,           0.0021951,            0.001585,            0.001585,            0.001585
                 427,            0.018745,           0.0085189,           0.0017585,             0.97193,             0.96942,             0.98179,             0.69878,            0.021275,           0.0060334,           0.0022283,           0.0015652,           0.0015652,           0.0015652
                 428,            0.018255,           0.0080371,           0.0018032,             0.97132,             0.96974,             0.98176,             0.70535,            0.021233,           0.0059907,           0.0022547,           0.0015454,           0.0015454,           0.0015454
                 429,            0.018709,           0.0083014,           0.0015525,             0.97004,             0.97049,             0.98409,             0.70223,            0.020848,           0.0058908,           0.0023057,           0.0015256,           0.0015256,           0.0015256
                 430,            0.018866,           0.0085431,           0.0018431,             0.96954,             0.97005,             0.98417,             0.70754,            0.020839,           0.0058876,           0.0023298,           0.0015058,           0.0015058,           0.0015058
                 431,             0.01884,            0.007922,           0.0027549,             0.97046,             0.96862,             0.98191,             0.69872,            0.021229,           0.0059343,           0.0024805,            0.001486,            0.001486,            0.001486
                 432,            0.018768,           0.0083924,           0.0017826,             0.96779,             0.96632,             0.98059,             0.70558,            0.021352,           0.0059601,           0.0026612,           0.0014662,           0.0014662,           0.0014662
                 433,            0.018567,           0.0081415,           0.0016721,             0.95898,             0.96598,             0.97766,             0.71046,             0.02085,           0.0059545,           0.0029964,           0.0014464,           0.0014464,           0.0014464
                 434,            0.018819,           0.0073257,           0.0017555,             0.95635,             0.96634,             0.97778,             0.70476,              0.0211,           0.0059593,            0.002903,           0.0014266,           0.0014266,           0.0014266
                 435,            0.017853,           0.0083128,           0.0017882,             0.96544,             0.96702,             0.97921,             0.70658,            0.020754,           0.0059134,           0.0025988,           0.0014068,           0.0014068,           0.0014068
                 436,            0.017953,           0.0089626,           0.0015095,             0.96792,             0.96595,             0.97994,             0.70289,            0.021032,           0.0059085,           0.0025535,            0.001387,            0.001387,            0.001387
                 437,            0.018685,           0.0078746,            0.002013,             0.96297,             0.96565,             0.98097,             0.69542,            0.021737,           0.0059682,           0.0027466,           0.0013672,           0.0013672,           0.0013672
                 438,            0.018019,           0.0082039,            0.001868,             0.95941,             0.96436,             0.98069,             0.70556,            0.021046,           0.0059351,           0.0029716,           0.0013474,           0.0013474,           0.0013474
                 439,            0.017716,           0.0081449,           0.0018186,             0.96576,             0.96583,             0.98071,             0.70187,            0.021304,           0.0059682,           0.0025091,           0.0013276,           0.0013276,           0.0013276
                 440,            0.017555,           0.0077027,           0.0018816,             0.97204,             0.96719,             0.98118,              0.7049,            0.021207,           0.0059488,           0.0020916,           0.0013078,           0.0013078,           0.0013078
                 441,            0.018774,           0.0080645,           0.0019176,             0.97202,             0.96777,               0.982,             0.69999,            0.021079,           0.0059593,           0.0020587,            0.001288,            0.001288,            0.001288
                 442,            0.018202,           0.0076295,           0.0015818,             0.97224,             0.96803,             0.98269,              0.7067,             0.02097,           0.0059915,           0.0020807,           0.0012682,           0.0012682,           0.0012682
                 443,            0.018149,           0.0079041,           0.0026468,             0.97248,             0.96751,             0.98287,             0.70334,             0.02079,           0.0060213,           0.0020745,           0.0012484,           0.0012484,           0.0012484
                 444,            0.017823,           0.0086056,           0.0016041,             0.97215,             0.96675,             0.98205,             0.70871,            0.020886,           0.0060512,           0.0020883,           0.0012286,           0.0012286,           0.0012286
                 445,            0.017697,           0.0075676,           0.0016221,             0.97061,               0.966,             0.98244,             0.70406,            0.021124,             0.00606,           0.0022237,           0.0012088,           0.0012088,           0.0012088
                 446,            0.017901,           0.0076991,           0.0016846,             0.97025,             0.96584,             0.98243,             0.70741,             0.02077,           0.0060213,           0.0022719,            0.001189,            0.001189,            0.001189
                 447,            0.017576,           0.0076621,           0.0017696,              0.9624,             0.96561,             0.98221,             0.70083,            0.021055,           0.0060213,           0.0025983,           0.0011692,           0.0011692,           0.0011692
                 448,            0.017944,           0.0084107,           0.0016519,             0.95972,             0.96402,             0.98172,             0.70188,            0.021031,           0.0060181,           0.0030804,           0.0011494,           0.0011494,           0.0011494
                 449,            0.018333,           0.0081223,           0.0016409,             0.95942,             0.95591,             0.97574,             0.70104,            0.020764,           0.0060302,           0.0038795,           0.0011296,           0.0011296,           0.0011296
                 450,            0.018399,           0.0081152,           0.0015451,             0.95769,             0.95457,             0.97552,             0.70413,            0.020844,           0.0060359,           0.0042114,           0.0011098,           0.0011098,           0.0011098
                 451,            0.017749,           0.0077162,           0.0014887,             0.95627,             0.95499,             0.97591,             0.70457,            0.020805,           0.0060504,           0.0041866,             0.00109,             0.00109,             0.00109
                 452,             0.01733,            0.008174,           0.0014573,             0.95722,             0.95676,             0.97881,             0.70343,            0.020925,           0.0060455,           0.0039024,           0.0010702,           0.0010702,           0.0010702
                 453,             0.01759,            0.007104,           0.0017385,             0.95767,             0.96046,             0.98217,               0.712,            0.021041,           0.0060181,           0.0034809,           0.0010504,           0.0010504,           0.0010504
                 454,            0.018167,           0.0077968,           0.0014895,             0.96187,             0.96577,             0.98369,              0.7161,            0.020797,           0.0059802,           0.0027504,           0.0010306,           0.0010306,           0.0010306
                 455,            0.017812,           0.0075518,           0.0018697,             0.97064,             0.96864,             0.98412,             0.71314,             0.02125,           0.0059899,           0.0020881,           0.0010108,           0.0010108,           0.0010108
                 456,            0.017542,            0.007106,           0.0017196,             0.97055,             0.96878,             0.98352,             0.70528,             0.02129,           0.0059819,           0.0020752,            0.000991,            0.000991,            0.000991
                 457,            0.017543,           0.0080037,            0.001632,             0.97061,              0.9686,             0.98444,             0.71029,            0.021103,           0.0059682,           0.0020926,           0.0009712,           0.0009712,           0.0009712
                 458,            0.018147,           0.0077171,            0.001929,             0.97095,             0.96864,             0.98444,             0.71026,            0.020774,           0.0059198,           0.0021179,           0.0009514,           0.0009514,           0.0009514
                 459,            0.018808,           0.0085267,           0.0017108,             0.97227,             0.96697,             0.98583,             0.71077,            0.021079,           0.0059456,           0.0021577,           0.0009316,           0.0009316,           0.0009316
                 460,            0.017607,           0.0077553,           0.0017941,             0.96324,             0.95787,             0.97985,             0.71133,            0.021301,           0.0059504,           0.0021777,           0.0009118,           0.0009118,           0.0009118
